"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03093";"MUCAJAÍ";"03093";"MUCAJAÍ";"6";"13";"Vereador";"230000001835";"27234";"RUBENILSON RAMOS MOURA";"RUBENILSON DA SAÚDE";"#NULO#";"12";"APTO";"4";"INDEFERIDO COM RECURSO";"Coligação";"27";"PSDC";"Partido Social Democrata Cristão";"230000000186";"UNIDOS PODEMOS MAIS";"PSDC / PSD / PT do B / SD";"4";"NÃO ELEITO";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03093";"MUCAJAÍ";"03093";"MUCAJAÍ";"6";"13";"Vereador";"230000001846";"44000";"JARDEL SOUZA SILVA";"DR. JARDEL";"#NULO#";"3";"INAPTO";"6";"RENÚNCIA";"Coligação";"44";"PRP";"Partido Republicano Progressista";"230000000188";"JUNTOS SOMOS FORTES POR MUCAJAÍ";"PRP / PT / PHS / PSB";"4";"NÃO ELEITO";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000001669";"55500";"ELKE JUNIOR FERNANDES DA SILVA";"JUNIOR TIGRAO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"230000000167";"PACARAIMA PARA TODOS";"PSC / PMDB / PSDC / PEN / SD / PSD";"5";"SUPLENTE";"N";"25"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000001672";"20456";"LINDOLFO FLORES MARQUES";"LINDOLFO MARQUES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"230000000167";"PACARAIMA PARA TODOS";"PSC / PMDB / PSDC / PEN / SD / PSD";"5";"SUPLENTE";"N";"50"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000001237";"28888";"MARINETE PEREIRA MAGALHAES";"MARINETE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000000129";"RENOVAR COM EXPERIÊNCIA";"PDT / PTC / PPS / PRTB / PV";"5";"SUPLENTE";"N";"3"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000001604";"45333";"JOAO CARLOS SOUZA DE OLIVEIRA";"JOÃO CARLOS MANO VELHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"230000000161";"TODOS POR UMA NOVA PACARAIMA";"PSDB / PTN";"4";"NÃO ELEITO";"N";"4"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000001597";"45455";"WANDEGLESSON DE CARVALHO SILVA";"ENFERMEIRO VAN";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"230000000161";"TODOS POR UMA NOVA PACARAIMA";"PSDB / PTN";"4";"NÃO ELEITO";"N";"68"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000001227";"11234";"JOSE BRUNE DE CARVALHO";"PROFESSOR BRUNE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"11";"PP";"Partido Progressista";"230000000127";"UNIDOS PARA RECONSTRUIR";"PP / PMN / PTB";"2";"ELEITO POR QP";"N";"296"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03158";"SÃO LUIZ";"03158";"SÃO LUIZ";"4";"13";"Vereador";"230000001295";"22222";"ESEDEQUIAS RIBEIRO DE PAIVA";"ESEDEQUIAS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000000133";"JUNTOS VENCEREMOS";"PRB / PSL / PSC / PR / PSDB";"5";"SUPLENTE";"N";"91"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03050";"ALTO ALEGRE";"03050";"ALTO ALEGRE";"3";"13";"Vereador";"230000001908";"31777";"SILVANETE NASCIMENTO DE LIMA";"SILVANETE DO PLANALTO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"230000000194";"JUNTOS SOMOS MAIS FORTE";"PEN / PHS / PSC / PSB";"5";"SUPLENTE";"N";"84"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03050";"ALTO ALEGRE";"03050";"ALTO ALEGRE";"3";"13";"Vereador";"230000002408";"22122";"REGINALDO SOUZA LIMA";"REGINALDO LIMA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000000234";"UNIDOS POR ALTO ALEGRE 2";"PR / PP / PRB / PDT";"5";"SUPLENTE";"N";"93"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03050";"ALTO ALEGRE";"03050";"ALTO ALEGRE";"3";"13";"Vereador";"230000002411";"22221";"ANDRE LUIZ DE ALMEIDA";"ANDRE DO SUCUBA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000000234";"UNIDOS POR ALTO ALEGRE 2";"PR / PP / PRB / PDT";"5";"SUPLENTE";"N";"30"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03050";"ALTO ALEGRE";"03050";"ALTO ALEGRE";"3";"13";"Vereador";"230000002231";"55222";"DYEGO RODRIGUES DE MELO";"DYEGO MELO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"230000000220";"ALTO ALEGRE UNIDO PARA VOLTAR A CRESCER";"PMDB / PTN / PSDC / PTC / PSDB / PSD / SD";"5";"SUPLENTE";"N";"41"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03050";"ALTO ALEGRE";"03050";"ALTO ALEGRE";"3";"13";"Vereador";"230000002232";"19123";"EVANDRO ARAGÃO BRUNO";"NANÃO ARAGÃO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"19";"PTN";"Partido Trabalhista Nacional";"230000000220";"ALTO ALEGRE UNIDO PARA VOLTAR A CRESCER";"PMDB / PTN / PSDC / PTC / PSDB / PSD / SD";"5";"SUPLENTE";"N";"174"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03050";"ALTO ALEGRE";"03050";"ALTO ALEGRE";"3";"13";"Vereador";"230000001313";"65555";"MOACY ANDRADE MARIANO";"MOACY PÉ DE MINGAL";"#NULO#";"12";"APTO";"4";"INDEFERIDO COM RECURSO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000000134";"UNIDOS SOMOS MAIS FROTES";"PRP / PV / PPL / PC do B";"4";"NÃO ELEITO";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03050";"ALTO ALEGRE";"03050";"ALTO ALEGRE";"3";"13";"Vereador";"230000001317";"54321";"JOAQUIM PAZ DE MELO FILHO";"JOAQUIM PAZ";"#NULO#";"12";"APTO";"4";"INDEFERIDO COM RECURSO";"Coligação";"54";"PPL";"Partido Pátria Livre";"230000000134";"UNIDOS SOMOS MAIS FROTES";"PRP / PV / PPL / PC do B";"4";"NÃO ELEITO";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03050";"ALTO ALEGRE";"03050";"ALTO ALEGRE";"3";"13";"Vereador";"230000001318";"44777";"RAIMUNDO ANTONIO FERREIRA DE SOUSA FILHO";"RAIMUNDO FILHO";"#NULO#";"12";"APTO";"4";"INDEFERIDO COM RECURSO";"Coligação";"44";"PRP";"Partido Republicano Progressista";"230000000134";"UNIDOS SOMOS MAIS FROTES";"PRP / PV / PPL / PC do B";"4";"NÃO ELEITO";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03107";"UIRAMUTÃ";"03107";"UIRAMUTÃ";"7";"13";"Vereador";"230000002794";"13789";"ALDENIR CADETE DE LIMA";"ALDENIR WAPICHANA";"#NULO#";"12";"APTO";"4";"INDEFERIDO COM RECURSO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000292";"AVANÇA UIRAMUTÃ";"PR / DEM / PRB / PT";"4";"NÃO ELEITO";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03077";"BONFIM";"03077";"BONFIM";"3";"13";"Vereador";"230000002224";"43555";"DANNUZIA ANA WILLAMS DE AZEVEDO CRUZ";"DANNUZIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"43";"PV";"Partido Verde";"230000000219";"UNIDOS POR BONFIM";"PV / PRB / PMDB";"5";"SUPLENTE";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03077";"BONFIM";"03077";"BONFIM";"3";"13";"Vereador";"230000001017";"17777";"FRANCISCO RIBEIRO PERES NETO";"CAPECA O AMIGO DE TODAS AS HRS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"17";"PSL";"Partido Social Liberal";"230000000103";"FAZER MAIS POR BONFIM 2";"PR / PHS / PSL / SD";"5";"SUPLENTE";"N";"96"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03077";"BONFIM";"03077";"BONFIM";"3";"13";"Vereador";"230000000998";"12000";"LUIZ ALCANTARA FILHO";"TOTO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000101";"FAZER MAS POR BONFIM 1";"PP / PC do B / PRTB / PT do B / PDT";"5";"SUPLENTE";"N";"57"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03077";"BONFIM";"03077";"BONFIM";"3";"13";"Vereador";"230000001045";"27028";"FABIO FEITOSA DA SILVA";"FABIO TUCANO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"27";"PSDC";"Partido Social Democrata Cristão";"230000000105";"FAZER MAIS POR BOMFIN III";"PT / PSDC";"5";"SUPLENTE";"N";"137"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03077";"BONFIM";"03077";"BONFIM";"3";"13";"Vereador";"230000002208";"10000";"ANTONIO GIUERLISON RODRIGUES SANTOS";"PROF. GIL";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"230000000219";"UNIDOS POR BONFIM";"PV / PRB / PMDB";"2";"ELEITO POR QP";"N";"215"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03034";"CARACARAÍ";"03034";"CARACARAÍ";"2";"13";"Vereador";"230000000830";"20123";"EDSON DE JESUS";"EDSON DE JESUS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"230000000061";"CARACARAI DE NOVO COM A FORÇA DO POVO";"PSC / PMN / PV";"5";"SUPLENTE";"N";"91"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03034";"CARACARAÍ";"03034";"CARACARAÍ";"2";"13";"Vereador";"230000000943";"36366";"MAURO DE ABREU FERNANDES NETO";"MAURO NETO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"36";"PTC";"Partido Trabalhista Cristão";"230000000086";"CARACARAÍ UNIDOS";"PTC / PTN / PMB";"5";"SUPLENTE";"N";"21"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03034";"CARACARAÍ";"03034";"CARACARAÍ";"2";"13";"Vereador";"230000002531";"12111";"VANIO BRITO DE LIMA";"VÂNIO BRITO DE LIMA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000249";"POR UMA CIDADE MELHOR JUNTO COM VOCÊ";"PC do B / PDT / PT";"5";"SUPLENTE";"N";"98"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03034";"CARACARAÍ";"03034";"CARACARAÍ";"2";"11";"Prefeito";"230000000956";"36";"ERISVALDO BEZERRA ALVES";"ERINHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"36";"PTC";"Partido Trabalhista Cristão";"230000000087";"CARACARAÍ É DO POVO";"PTC / PMB / PTN";"4";"NÃO ELEITO";"N";"1099"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03034";"CARACARAÍ";"03034";"CARACARAÍ";"2";"13";"Vereador";"230000001391";"50123";"LADIVAN SOUZA DE ENCARNAÇÃO";"LADIVAN SOUZA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"50";"PSOL";"Partido Socialismo e Liberdade";"230000000144";"PARTIDO ISOLADO";"PSOL";"4";"NÃO ELEITO";"N";"38"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03034";"CARACARAÍ";"03034";"CARACARAÍ";"2";"13";"Vereador";"230000002457";"31123";"AILDO INÁCIO DA SILVA";"PÉ DE BOLA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"230000000238";"UNIDOS POR CARACARAÍ";"PSDC / PHS / PSD";"4";"NÃO ELEITO";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03034";"CARACARAÍ";"03034";"CARACARAÍ";"2";"13";"Vereador";"230000000832";"33123";"JAILSON MAX FERNANDES DOS SANTOS";"JAILSON FERNANDES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"230000000061";"CARACARAI DE NOVO COM A FORÇA DO POVO";"PSC / PMN / PV";"2";"ELEITO POR QP";"N";"311"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03000";"CAROEBE";"03000";"CAROEBE";"4";"13";"Vereador";"230000001462";"36456";"MACILENE DE FÁTIMA BOTAM GOLINELLI";"MARCILENE BOTAM";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"36";"PTC";"Partido Trabalhista Cristão";"230000000150";"UNIDOS POR UM FUTURO MELHOR";"PC do B / PSC / PT / PPS / PTC";"5";"SUPLENTE";"N";"18"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03000";"CAROEBE";"03000";"CAROEBE";"4";"13";"Vereador";"230000001090";"31222";"JOCERLAN DOS SANTOS SILVA";"JOCERLAN";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"230000000110";"UNIDOS PELO PROGRESSO";"PDT / PSL / PHS / SD / PSDB";"5";"SUPLENTE";"N";"142"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03000";"CAROEBE";"03000";"CAROEBE";"4";"11";"Prefeito";"230000001385";"65";"EVANDRO BAIA DO CARMO";"EVANDRO BAIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000000143";"RENASCE CAROEBE PARA UM FUTURO MELHOR.";"PC do B / PT / PSC / PPS / PTC";"4";"NÃO ELEITO";"N";"672"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03000";"CAROEBE";"03000";"CAROEBE";"4";"13";"Vereador";"230000002267";"25123";"KATIANE DE ANDRADE DOS SANTOS";"KATIANE DO JK";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"230000000222";"CAROEBE MAIS FORTE";"PMDB / PSDC / PSD / DEM";"2";"ELEITO POR QP";"N";"244"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03000";"CAROEBE";"03000";"CAROEBE";"4";"13";"Vereador";"230000001467";"13000";"WAGNER GONÇALVES DE SOUZA";"WAGUINHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000150";"UNIDOS POR UM FUTURO MELHOR";"PC do B / PSC / PT / PPS / PTC";"2";"ELEITO POR QP";"N";"202"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03093";"MUCAJAÍ";"03093";"MUCAJAÍ";"6";"13";"Vereador";"230000001826";"27000";"NARCISO CARDOSO CAMPOS";"NARCISO ENFERMEIRO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"27";"PSDC";"Partido Social Democrata Cristão";"230000000186";"UNIDOS PODEMOS MAIS";"PSDC / PSD / PT do B / SD";"5";"SUPLENTE";"N";"184"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03093";"MUCAJAÍ";"03093";"MUCAJAÍ";"6";"13";"Vereador";"230000001399";"12111";"MANOEL MESSIAS COSTA";"MANOEL DO ROXINHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000145";"UNIDOS PARA O FUTURO";"PP / PDT / PPS";"4";"NÃO ELEITO";"N";"138"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03093";"MUCAJAÍ";"03093";"MUCAJAÍ";"6";"13";"Vereador";"230000001840";"44123";"ANTONIO BARBOSA CRUZ";"TOINHO CRUZ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"44";"PRP";"Partido Republicano Progressista";"230000000188";"JUNTOS SOMOS FORTES POR MUCAJAÍ";"PRP / PT / PHS / PSB";"3";"ELEITO POR MÉDIA";"N";"157"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000001221";"11033";"FRANCISCO SIQUEIRA VICENTE";"PROFESSOR FRANK";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"11";"PP";"Partido Progressista";"230000000127";"UNIDOS PARA RECONSTRUIR";"PP / PMN / PTB";"5";"SUPLENTE";"N";"42"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000001218";"14120";"FRANCISCA SEBASTIANA DA SILVA";"FRANCY";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000000127";"UNIDOS PARA RECONSTRUIR";"PP / PMN / PTB";"5";"SUPLENTE";"N";"46"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000000973";"10111";"MARCELO WILKER RIBEIRO";"MARCELO DA VAN";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"230000000089";"UNIDOS POR PACARAIMA";"PRB / PR";"5";"SUPLENTE";"N";"77"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000000962";"22555";"MIGUEL ANGEL OLIVEIRA SOLORZANO";"MIGUEL DA DISTRIBUIDORA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000000089";"UNIDOS POR PACARAIMA";"PRB / PR";"5";"SUPLENTE";"N";"4"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000000965";"10999";"CLAUDIA REGINA DA SILVA TAVORA";"CLAUDIA LORA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"230000000089";"UNIDOS POR PACARAIMA";"PRB / PR";"5";"SUPLENTE";"N";"1"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000001667";"51234";"MIRO EDUARDO DE LIMA";"MIRO DO ONIBUS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"51";"PEN";"Partido Ecológico Nacional";"230000000167";"PACARAIMA PARA TODOS";"PSC / PMDB / PSDC / PEN / SD / PSD";"5";"SUPLENTE";"N";"133"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000001601";"19111";"JOSE ROMÃO DE PINHO";"BISPO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"19";"PTN";"Partido Trabalhista Nacional";"230000000161";"TODOS POR UMA NOVA PACARAIMA";"PSDB / PTN";"4";"NÃO ELEITO";"N";"22"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03123";"PACARAIMA";"03123";"PACARAIMA";"7";"13";"Vereador";"230000001663";"20000";"AVA PATRICIA LIMA MORAES";"AVA";"#NULO#";"12";"APTO";"4";"INDEFERIDO COM RECURSO";"Coligação";"20";"PSC";"Partido Social Cristão";"230000000167";"PACARAIMA PARA TODOS";"PSC / PMDB / PSDC / PEN / SD / PSD";"4";"NÃO ELEITO";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03158";"SÃO LUIZ";"03158";"SÃO LUIZ";"4";"13";"Vereador";"230000002517";"54123";"ROBERTO DA ROCHA SILVA";"ROBERTO CURIÓ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"54";"PPL";"Partido Pátria Livre";"230000000246";"PARTIDO ISOLADO";"PPL";"5";"SUPLENTE";"N";"94"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03158";"SÃO LUIZ";"03158";"SÃO LUIZ";"4";"13";"Vereador";"230000002756";"65000";"AGRIPINO BEZERRA FILHO";"AGRIPINO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000000305";"SÃO LUIZ LIBERDADE PARA CRESCER";"PC do B / PP / PV / PEN";"5";"SUPLENTE";"N";"67"
