SQ_CANDIDATO;NM_MUNICIPIO;CD_MUNICIPIO;NR_ZONA;DS_SIT_TOT_TURNO;NM_CANDIDATO;SG_PARTIDO;QT_VOTOS_NOMINAIS
230000002475;NORMANDIA;03115;3;ELEITO POR QP;JAIME LIMA ARAUJO;PV;216
230000002001;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;FRANCISCO DE SOUSA;PRB;92
230000001999;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;AMARILDO FIRMINO LUCAS;PRB;88
230000001029;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;ODÉCIO RODRIGUES DO NASCIMENTO;PMDB;108
230000001039;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;JOAO FAUSTINO DA SILVA;PPS;15
230000001936;SÃO JOÃO DA BALIZA;03131;4;NÃO ELEITO;LUCINEIDE DE ARAUJO;PT;28
230000001550;SÃO JOÃO DA BALIZA;03131;4;NÃO ELEITO;LOURIVAL FERREIRA DA SILVA;PRP;13
230000001153;IRACEMA;03026;6;SUPLENTE;EDINANE DANTAS DA SILVA;PT;9
230000001535;IRACEMA;03026;6;ELEITO POR QP;LUIZ DA SILVA;PEN;167
230000001207;AMAJARI;03042;7;SUPLENTE;MARCELA CAMPOS PINHEIRO CARVALHO;SD;75
230000001201;AMAJARI;03042;7;SUPLENTE;RENO ALEXANDRE BENICIO SOUZA;PRP;101
230000002493;AMAJARI;03042;7;NÃO ELEITO;LUSUELLA SEME PEIXOTO;PR;0
230000001696;CANTÁ;03069;3;SUPLENTE;ROGÉRIO GONÇALVES DA CONCEIÇÃO;PPS;44
230000001480;CANTÁ;03069;3;SUPLENTE;ISRAEL DE CARVALHO BASTOS;PV;128
230000001874;CANTÁ;03069;3;SUPLENTE;JUSCELINO ARAUJO DA SILVA;PEN;130
230000001273;CANTÁ;03069;3;SUPLENTE;DENISE MARCELINO DOS SANTOS;PSDC;13
230000001326;CANTÁ;03069;3;NÃO ELEITO;RAFAEL DA SILVA GOLLE;PT do B;16
230000002131;CANTÁ;03069;3;NÃO ELEITO;FRANCINEI DAS CHAGAS DE OLIVEIRA;PSD;42
230000002132;CANTÁ;03069;3;NÃO ELEITO;WISLLEY DA SILVA QUEIROZ;PSD;64
230000002142;CANTÁ;03069;3;NÃO ELEITO;DOMILSON LINDINALVO DA SILVA;PRTB;5
230000001651;RORAINÓPOLIS;03085;8;SUPLENTE;ANTONIO ALVES DE ARAUJO NETO;PR;21
230000001631;RORAINÓPOLIS;03085;8;SUPLENTE;JOSÉ LUIZ DA MATA SOUZA;PP;170
230000001378;RORAINÓPOLIS;03085;8;SUPLENTE;NAILA FERREIRA RODRIGUES;PV;1
230000001444;RORAINÓPOLIS;03085;8;SUPLENTE;ELIAS BARROSO SILVA;PSD;113
230000001133;RORAINÓPOLIS;03085;8;NÃO ELEITO;LUIZ ALVES DE SOUSA;PTC;19
230000001122;RORAINÓPOLIS;03085;8;NÃO ELEITO;CLAYSON BATISTA OLIVEIRA;PTC;96
230000001121;RORAINÓPOLIS;03085;8;NÃO ELEITO;JOSE EVANDRO PINHEIRO DOS SANTOS;PTC;33
230000001080;NORMANDIA;03115;3;ELEITO POR QP;JANDERSON SOUZA DA COSTA;PSD;350
230000002050;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;IONE NEVES CUNHA;PDT;21
230000001969;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;ANTONIO FERREIRA DE SOUZA;SD;18
230000001974;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;EURIPEDES DE BALSANUFO PINTO;PSDC;17
230000001555;SÃO JOÃO DA BALIZA;03131;4;NÃO ELEITO;KEITE CASTRO DOS SANTOS;PRP;0
230000001742;BOA VISTA;03018;1;SUPLENTE;ANDRE SANTIAGO NARANJO;PTC;34
230000001748;BOA VISTA;03018;5;SUPLENTE;ZELINDA LAURA BRITO CANTANHEDE;PTC;7
230000001751;BOA VISTA;03018;5;SUPLENTE;SAMUEL RODRIGUES LEMOS;PTC;136
230000002786;BOA VISTA;03018;5;SUPLENTE;CRISTIANO MORAES DA SILVA;PC do B;109
230000002791;BOA VISTA;03018;5;SUPLENTE;AGNELI SOUZA DE OLIVEIRA;PC do B;68
230000002771;BOA VISTA;03018;5;SUPLENTE;JESSICA SANTOS DA SILVA;PT;13
230000002110;BOA VISTA;03018;1;SUPLENTE;NELSON BARBOSA DE MENEZES;PPL;52
230000001941;BOA VISTA;03018;1;SUPLENTE;PEDRO AMÉRICO QUEIROZ LIMA;PP;47
230000001289;SÃO LUIZ;03158;4;SUPLENTE;RAINELTON CAVALCANTE SALAZAR;PSDB;123
230000001735;BOA VISTA;03018;5;SUPLENTE;FRANCIVALDO LINHARES DO NASCIMENTO JUNIOR;PTC;734
230000001747;BOA VISTA;03018;1;SUPLENTE;LILIAN SILVA DE SOUZA;PTC;35
230000001725;BOA VISTA;03018;1;SUPLENTE;NEURIMAR MACEDO DE SOUZA GONÇALVES;PTC;123
230000001749;BOA VISTA;03018;1;SUPLENTE;EDIVAN DA SILVA;PTC;148
230000002776;BOA VISTA;03018;5;SUPLENTE;ADRIANA ALVES DA SILVA;PT;65
230000002586;BOA VISTA;03018;5;SUPLENTE;ROSIVALDO BEZERRA DA SILVA;PC do B;161
230000002614;BOA VISTA;03018;1;SUPLENTE;AUGUSTO DANTAS LEITÃO;PC do B;224
230000002094;BOA VISTA;03018;1;SUPLENTE;ANTONIA LÚCIA RODRIGUES COSTA;PSD;60
230000002087;BOA VISTA;03018;5;SUPLENTE;MARIA EDENEIDE FERREIRA DO NASCIMENTO;PSD;50
230000002085;BOA VISTA;03018;5;SUPLENTE;FRANCISCO CHAVES DOS SANTOS;PSD;210
230000002113;BOA VISTA;03018;5;SUPLENTE;MOACIVAL DANIEL MANGABEIRA;PSD;907
230000001941;BOA VISTA;03018;5;SUPLENTE;PEDRO AMÉRICO QUEIROZ LIMA;PP;21
230000001942;BOA VISTA;03018;5;SUPLENTE;MARIA JÚLIA DE PAULA DA SILVA;PP;28
230000001962;BOA VISTA;03018;5;SUPLENTE;VALDEANE GOMES ROCHA;PRB;598
230000001583;BOA VISTA;03018;5;SUPLENTE;MARIA DAS GRAÇAS PEREIRA BAHIA;PMB;14
230000001584;BOA VISTA;03018;1;SUPLENTE;MAURICIO FERNANDES DE MELO;PMB;92
230000001589;BOA VISTA;03018;1;SUPLENTE;ROBERVANIA MARCELO SOUSA;PMB;8
230000002378;BOA VISTA;03018;5;SUPLENTE;STAFANY MAMBARÚ ROCHA;PRTB;230
230000002374;BOA VISTA;03018;5;SUPLENTE;FRANCISCA VASCONCELOS MOREIRA;PRTB;33
230000002371;BOA VISTA;03018;1;SUPLENTE;ELIANA DA SILVA PEREIRA;PRTB;0
230000002705;BOA VISTA;03018;5;SUPLENTE;DIOMAR POLICARPO DE AMARAL;PRTB;53
230000002370;BOA VISTA;03018;5;SUPLENTE;ELIANAI DE MAGALHÃES SILVA;PRTB;216
230000002148;BOA VISTA;03018;1;SUPLENTE;LINDOVAL SILVA DE MATOS;PTN;102
230000002069;BOA VISTA;03018;5;SUPLENTE;FRANCISCO DE ASSIS PEREIRA FIGUEIRA;PSL;189
230000002059;BOA VISTA;03018;1;SUPLENTE;JOSÉ ERNESTO DA SILVA;PSB;163
230000001780;BOA VISTA;03018;1;SUPLENTE;AIRTON CESAR DA SILVA RATES;PHS;214
230000001788;BOA VISTA;03018;5;SUPLENTE;ROFERSON JOSE BORGES DE SOUSA;PHS;39
230000002355;BOA VISTA;03018;5;SUPLENTE;JACKSON RENEI AQUINO DE SOUZA;PR;313
230000002344;BOA VISTA;03018;5;SUPLENTE;JOSÉ MARCIO DENGUE MALHADA;PPS;296
230000002357;BOA VISTA;03018;5;SUPLENTE;JEAN MARTINS DE ARAUJO;PR;679
230000002350;BOA VISTA;03018;5;SUPLENTE;ADAILDE ARAUJO DE FREITAS;PR;37
230000002416;BOA VISTA;03018;1;NÃO ELEITO;ANTONIO FRANCISCO DO NASCIMENTO;PRP;5
230000001932;BOA VISTA;03018;5;NÃO ELEITO;JOSE LIMA SANTOS;PSTU;63
230000001929;BOA VISTA;03018;5;NÃO ELEITO;DEISE DE ALMEIDA RIBEIRO;PSOL;4
230000001752;BOA VISTA;03018;5;NÃO ELEITO;MARIA RONEIDE VICTOR COSTA;PTC;0
230000002246;BONFIM;03077;3;NÃO ELEITO;CARLOS LUIZ DE SOUZA;PSDB;0
230000001413;CARACARAÍ;03034;2;SUPLENTE;EDINALDO DA SILVA RIBEIRO;PEN;184
230000001354;CARACARAÍ;03034;2;SUPLENTE;MEIRE REJANE BARBOSA VIANA;PR;18
230000002451;CARACARAÍ;03034;2;NÃO ELEITO;MARIA SOARES DO NASCIMENTO;PSDC;4
230000001984;CAROEBE;03000;4;SUPLENTE;ISAQUE NASCIMENTO DE AMORIM;PROS;121
230000001461;CAROEBE;03000;4;SUPLENTE;LOURIVAL ALVES DE LIMA;PC do B;9
230000001459;CAROEBE;03000;4;SUPLENTE;LENITA DE SOUZA SILVA;PSC;7
230000002272;CAROEBE;03000;4;ELEITO POR MÉDIA;ALEX SOUZA ALVES;PMDB;167
230000001842;MUCAJAÍ;03093;6;SUPLENTE;ELOISA DANTAS DA SILVA;PRP;7
230000001835;MUCAJAÍ;03093;6;NÃO ELEITO;RUBENILSON RAMOS MOURA;PSDC;0
230000001846;MUCAJAÍ;03093;6;NÃO ELEITO;JARDEL SOUZA SILVA;PRP;0
230000001669;PACARAIMA;03123;7;SUPLENTE;ELKE JUNIOR FERNANDES DA SILVA;PSD;25
230000001672;PACARAIMA;03123;7;SUPLENTE;LINDOLFO FLORES MARQUES;PSC;50
230000001237;PACARAIMA;03123;7;SUPLENTE;MARINETE PEREIRA MAGALHAES;PRTB;3
230000001604;PACARAIMA;03123;7;NÃO ELEITO;JOAO CARLOS SOUZA DE OLIVEIRA;PSDB;4
230000001597;PACARAIMA;03123;7;NÃO ELEITO;WANDEGLESSON DE CARVALHO SILVA;PSDB;68
230000001227;PACARAIMA;03123;7;ELEITO POR QP;JOSE BRUNE DE CARVALHO;PP;296
230000001295;SÃO LUIZ;03158;4;SUPLENTE;ESEDEQUIAS RIBEIRO DE PAIVA;PR;91
230000001908;ALTO ALEGRE;03050;3;SUPLENTE;SILVANETE NASCIMENTO DE LIMA;PHS;84
230000002408;ALTO ALEGRE;03050;3;SUPLENTE;REGINALDO SOUZA LIMA;PR;93
230000002411;ALTO ALEGRE;03050;3;SUPLENTE;ANDRE LUIZ DE ALMEIDA;PR;30
230000002231;ALTO ALEGRE;03050;3;SUPLENTE;DYEGO RODRIGUES DE MELO;PSD;41
230000002232;ALTO ALEGRE;03050;3;SUPLENTE;EVANDRO ARAGÃO BRUNO;PTN;174
230000001313;ALTO ALEGRE;03050;3;NÃO ELEITO;MOACY ANDRADE MARIANO;PC do B;0
230000001317;ALTO ALEGRE;03050;3;NÃO ELEITO;JOAQUIM PAZ DE MELO FILHO;PPL;0
230000001318;ALTO ALEGRE;03050;3;NÃO ELEITO;RAIMUNDO ANTONIO FERREIRA DE SOUSA FILHO;PRP;0
230000002794;UIRAMUTÃ;03107;7;NÃO ELEITO;ALDENIR CADETE DE LIMA;PT;0
230000002224;BONFIM;03077;3;SUPLENTE;DANNUZIA ANA WILLAMS DE AZEVEDO CRUZ;PV;0
230000001017;BONFIM;03077;3;SUPLENTE;FRANCISCO RIBEIRO PERES NETO;PSL;96
230000000998;BONFIM;03077;3;SUPLENTE;LUIZ ALCANTARA FILHO;PDT;57
230000001045;BONFIM;03077;3;SUPLENTE;FABIO FEITOSA DA SILVA;PSDC;137
230000002208;BONFIM;03077;3;ELEITO POR QP;ANTONIO GIUERLISON RODRIGUES SANTOS;PRB;215
230000000830;CARACARAÍ;03034;2;SUPLENTE;EDSON DE JESUS;PSC;91
230000000943;CARACARAÍ;03034;2;SUPLENTE;MAURO DE ABREU FERNANDES NETO;PTC;21
230000002531;CARACARAÍ;03034;2;SUPLENTE;VANIO BRITO DE LIMA;PDT;98
230000001391;CARACARAÍ;03034;2;NÃO ELEITO;LADIVAN SOUZA DE ENCARNAÇÃO;PSOL;38
230000002457;CARACARAÍ;03034;2;NÃO ELEITO;AILDO INÁCIO DA SILVA;PHS;0
230000000832;CARACARAÍ;03034;2;ELEITO POR QP;JAILSON MAX FERNANDES DOS SANTOS;PMN;311
230000001462;CAROEBE;03000;4;SUPLENTE;MACILENE DE FÁTIMA BOTAM GOLINELLI;PTC;18
230000001090;CAROEBE;03000;4;SUPLENTE;JOCERLAN DOS SANTOS SILVA;PHS;142
230000002267;CAROEBE;03000;4;ELEITO POR QP;KATIANE DE ANDRADE DOS SANTOS;DEM;244
230000001467;CAROEBE;03000;4;ELEITO POR QP;WAGNER GONÇALVES DE SOUZA;PT;202
230000001826;MUCAJAÍ;03093;6;SUPLENTE;NARCISO CARDOSO CAMPOS;PSDC;184
230000001399;MUCAJAÍ;03093;6;NÃO ELEITO;MANOEL MESSIAS COSTA;PDT;138
230000001840;MUCAJAÍ;03093;6;ELEITO POR MÉDIA;ANTONIO BARBOSA CRUZ;PRP;157
230000001221;PACARAIMA;03123;7;SUPLENTE;FRANCISCO SIQUEIRA VICENTE;PP;42
230000001218;PACARAIMA;03123;7;SUPLENTE;FRANCISCA SEBASTIANA DA SILVA;PTB;46
230000000973;PACARAIMA;03123;7;SUPLENTE;MARCELO WILKER RIBEIRO;PRB;77
230000000962;PACARAIMA;03123;7;SUPLENTE;MIGUEL ANGEL OLIVEIRA SOLORZANO;PR;4
230000000965;PACARAIMA;03123;7;SUPLENTE;CLAUDIA REGINA DA SILVA TAVORA;PRB;1
230000001667;PACARAIMA;03123;7;SUPLENTE;MIRO EDUARDO DE LIMA;PEN;133
230000001601;PACARAIMA;03123;7;NÃO ELEITO;JOSE ROMÃO DE PINHO;PTN;22
230000001663;PACARAIMA;03123;7;NÃO ELEITO;AVA PATRICIA LIMA MORAES;PSC;0
230000002517;SÃO LUIZ;03158;4;SUPLENTE;ROBERTO DA ROCHA SILVA;PPL;94
230000002756;SÃO LUIZ;03158;4;SUPLENTE;AGRIPINO BEZERRA FILHO;PC do B;67
230000001300;SÃO LUIZ;03158;4;SUPLENTE;LOURIVAL DOS SANTOS;PR;99
230000001921;ALTO ALEGRE;03050;3;SUPLENTE;ALMIR COSTA LIMA FILHO;PEN;125
230000002235;ALTO ALEGRE;03050;3;SUPLENTE;ANTONIO FRANCISCO DE ASSIS ALVES;PTC;106
230000001247;PACARAIMA;03123;7;SUPLENTE;SANDRO SOARES;PV;86
230000001234;PACARAIMA;03123;7;SUPLENTE;FABIA KELLY BARRETO BRANDAO;PTC;12
230000001603;PACARAIMA;03123;7;NÃO ELEITO;JOSE PICANÇO PEDROSA;PSDB;16
230000002514;SÃO LUIZ;03158;4;SUPLENTE;FRANCISCO DAS CHAGAS CARVALHO;PPL;89
230000001269;SÃO LUIZ;03158;4;NÃO ELEITO;MARILENE DE OLIVEIRA;PDT;19
230000001255;SÃO LUIZ;03158;4;NÃO ELEITO;KENIA CRISTIANI VALÉRIO ROCHA;PDT;15
230000002405;ALTO ALEGRE;03050;3;SUPLENTE;JOSE REGINALDO MOURA OLIVEIRA;PR;116
230000002409;ALTO ALEGRE;03050;3;SUPLENTE;VILZA CHAVES SILVA;PR;77
230000002229;ALTO ALEGRE;03050;3;SUPLENTE;PAULO ANTONIO DA SILVA FERREIRA;PSD;6
230000001920;ALTO ALEGRE;03050;3;ELEITO POR QP;JOSUE SOUSA CHAVES;PEN;505
230000001166;IRACEMA;03026;6;SUPLENTE;MARINETE SILVINO DE ALMEIDA;PPS;31
230000001540;IRACEMA;03026;6;SUPLENTE;SILVIO BATISTA DE SOUSA;PEN;79
230000002763;AMAJARI;03042;7;SUPLENTE;KEILA DE SOUZA BARROS;PMN;1
230000001211;AMAJARI;03042;7;SUPLENTE;TUMURE MENDES SANTOS;PC do B;64
230000001503;AMAJARI;03042;7;ELEITO POR QP;VASTÍ VALERIA SANTOS DA SILVA;PP;220
230000002503;AMAJARI;03042;7;NÃO ELEITO;ELTON BARROSO TENENTE;PR;0
230000001707;CANTÁ;03069;3;SUPLENTE;ELAINE BENTES VIEIRA;PT;30
230000002119;CANTÁ;03069;3;SUPLENTE;CLEUDEANE BEZERRA DE SOUZA;PR;0
230000002138;CANTÁ;03069;3;NÃO ELEITO;JOÃO FERREIRA DE PAIVA;PRTB;64
230000002135;CANTÁ;03069;3;NÃO ELEITO;ZACARIAS MOURA FROZ;PSD;82
230000001108;RORAINÓPOLIS;03085;8;SUPLENTE;FRANCISCO JOSÉ VASCONCELOS ALVES;PSL;151
230000001437;RORAINÓPOLIS;03085;8;SUPLENTE;MARIA ADERIS DE MOURA;PSD;15
230000001431;RORAINÓPOLIS;03085;8;SUPLENTE;JESSICA DA SILVA COSTA;PSD;54
230000001129;RORAINÓPOLIS;03085;8;NÃO ELEITO;ANDRE CALIXTO SOBREIRA;PTC;42
230000001630;RORAINÓPOLIS;03085;8;ELEITO POR QP;MARCIO RODRIGUES MOREIRA;PDT;538
230000001106;RORAINÓPOLIS;03085;8;ELEITO POR QP;LUIS GONZAGA DA SILVA;PC do B;343
230000001068;NORMANDIA;03115;3;SUPLENTE;JOÃO MENEZES DA SILVA NETO;SD;216
230000002476;NORMANDIA;03115;3;SUPLENTE;RENATO JULIO CONSTANTINO;PV;59
230000001072;NORMANDIA;03115;3;ELEITO POR QP;EDUARDO VICTOR DE LIMA ROSAS;PP;293
230000002002;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;ANTONIO JOSÉ FERREIRA MORAES;PRB;81
230000001967;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;ANTONIA MARIA DANTAS;PROS;1
230000001981;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;VANESSA DE LIMA MOREIRA;PHS;6
230000002009;SÃO JOÃO DA BALIZA;03131;4;NÃO ELEITO;ISANGELA MORENO DA SILVA MORAES;PRB;0
230000002426;BOA VISTA;03018;1;NÃO ELEITO;JOSE SILVA RODRIGUES;PRP;61
230000002414;BOA VISTA;03018;1;NÃO ELEITO;ELIEL GONÇALVES MEDEIROS;PRP;95
230000001730;BOA VISTA;03018;1;ELEITO POR QP;GENIVAL FERREIRA LIMA;PTC;377
230000002149;BOA VISTA;03018;5;ELEITO POR MÉDIA;RONDINELE DE SOUSA OLIVEIRA;PTN;1812
230000002743;BOA VISTA;03018;5;ELEITO POR MÉDIA;MAURICELIO FERNANDES DE MELO;PMDB;1794
230000002152;BOA VISTA;03018;5;NÃO ELEITO;JESSICA DA CONCEIÇÃO DE SOUZA;PTN;0
230000002109;BOA VISTA;03018;5;NÃO ELEITO;ADAIRES CAVALCANTE LIMA;PPL;0
230000001274;CANTÁ;03069;3;SUPLENTE;LAURIVAL DA SILVA ROCHA;PROS;28
230000001328;CANTÁ;03069;3;NÃO ELEITO;EDVALDO FERREIRA SOUSA;PT do B;110
230000002137;CANTÁ;03069;3;NÃO ELEITO;FELIPE MACEDO DA LUZ E SILVA;PMDB;22
230000001283;CANTÁ;03069;3;ELEITO POR QP;ALEXANDRE FERNANDES CARVALHO;PRB;399
230000001648;RORAINÓPOLIS;03085;8;SUPLENTE;GUTEMBERG NASCIMENTO PAIVA;PR;41
230000001633;RORAINÓPOLIS;03085;8;SUPLENTE;CRISTIANO DINIZ FRAZÃO;PDT;133
230000001364;RORAINÓPOLIS;03085;8;SUPLENTE;AILTON FREITAS DE SOUZA;PV;73
230000001449;RORAINÓPOLIS;03085;8;SUPLENTE;ABELARDO LIMA DA CRUZ;PSD;117
230000001443;RORAINÓPOLIS;03085;8;ELEITO POR QP;CIDALINO MARIANO DE LIMA;PMDB;353
230000001079;NORMANDIA;03115;3;SUPLENTE;SILVIO DA COSTA MELO;PSB;128
230000001516;NORMANDIA;03115;3;SUPLENTE;SILVANIA SIMÃO DA SILVA;PHS;9
230000001037;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;MARIA APARECIDA DA SILVA DE FARIAS;PPS;4
230000001030;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;ADRIANO COSTA DA SILVA;PPS;110
230000001031;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;JOSE EDILSON VIEIRA;PPS;35
230000001032;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;PEDRO DA SILVA;PMDB;8
230000002885;SÃO JOÃO DA BALIZA;03131;4;NÃO ELEITO;RAIMUNDO NONATO FERREIRA;PT;5
230000001735;BOA VISTA;03018;1;SUPLENTE;FRANCIVALDO LINHARES DO NASCIMENTO JUNIOR;PTC;280
230000001745;BOA VISTA;03018;1;SUPLENTE;GEORLANDO DE SOUZA MUNIZ;PTC;5
230000001747;BOA VISTA;03018;5;SUPLENTE;LILIAN SILVA DE SOUZA;PTC;22
230000002744;BOA VISTA;03018;1;SUPLENTE;PAULO ALBERTO SOARES;PT;43
230000002090;BOA VISTA;03018;5;SUPLENTE;SOLANGE DA SILVA ANDRADE;PSD;8
230000001571;BOA VISTA;03018;5;SUPLENTE;EDINALVA NASCIMENTO COSTA DA SILVA;PSC;181
230000001575;BOA VISTA;03018;5;SUPLENTE;JULIO CESAR RODRIGUES DOS SANTOS;PSC;180
230000001587;BOA VISTA;03018;1;SUPLENTE;RANYSON DE OLIVEIRA BRAGA;PMB;42
230000002385;BOA VISTA;03018;1;SUPLENTE;NATANAEL ALVES DO NASCIMENTO;PRTB;163
230000002384;BOA VISTA;03018;1;SUPLENTE;ODINEI ARAÚJO PEREIRA;DEM;5
230000002386;BOA VISTA;03018;5;SUPLENTE;ELIZEU PINTO COSTA;PSDB;113
230000002145;BOA VISTA;03018;5;SUPLENTE;MARISTELA  SILVA  SOUSA;PTN;77
230000002072;BOA VISTA;03018;5;SUPLENTE;GRACINEIDE DE SOUZA ROLIM;PSDC;98
230000002060;BOA VISTA;03018;1;SUPLENTE;KARINA STRAIOTO;PSB;27
230000001775;BOA VISTA;03018;1;SUPLENTE;SERGIO ANTONIO ADONA;PDT;48
230000001781;BOA VISTA;03018;1;SUPLENTE;MARIA INES COSTA;PHS;44
230000001759;BOA VISTA;03018;1;SUPLENTE;ADMAEL MOTA DOS SANTOS;PDT;42
230000002359;BOA VISTA;03018;1;SUPLENTE;MARLON ARAUJO TRIGO;PR;16
230000002415;BOA VISTA;03018;5;NÃO ELEITO;MITCHELSON PEREIRA DA SILVA;PRP;89
230000001932;BOA VISTA;03018;1;NÃO ELEITO;JOSE LIMA SANTOS;PSTU;18
230000002307;BOA VISTA;03018;5;NÃO ELEITO;ALISON MENEZES MAIA;PTB;44
230000002309;BOA VISTA;03018;1;NÃO ELEITO;EDSON NARAN DE SOUZA;PTB;2
230000002166;BOA VISTA;03018;1;NÃO ELEITO;MARCELINO MACEDO DE SOUSA NETO;PMN;0
230000002109;BOA VISTA;03018;1;NÃO ELEITO;ADAIRES CAVALCANTE LIMA;PPL;0
230000001453;RORAINÓPOLIS;03085;8;SUPLENTE;CLEILSON PEREIRA LIMA;PSD;36
230000001136;RORAINÓPOLIS;03085;8;NÃO ELEITO;MARIA DE LOURDES DOS SANTOS SILVA;PT;13
230000001645;RORAINÓPOLIS;03085;8;ELEITO POR MÉDIA;SERGIO GOMES ROCHA;PRB;479
230000002471;NORMANDIA;03115;3;SUPLENTE;COLIN JUDE PEREIRA;PV;40
230000001517;NORMANDIA;03115;3;ELEITO POR QP;MARIA GEUSA LIMA DOS SANTOS;PDT;205
230000002004;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;FRANCISCO DOS SANTOS GOMES;PRB;16
230000001998;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;CLAUDIONOR RIBEIRO DA SILVA;PRB;10
230000001980;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;LUCAS CASTRO DE OLIVEIRA;PHS;124
230000001945;BOA VISTA;03018;5;SUPLENTE;DENILSON SILVA;PP;27
230000001945;BOA VISTA;03018;1;SUPLENTE;DENILSON SILVA;PP;6
230000001961;BOA VISTA;03018;1;SUPLENTE;PEDRO JOÃO DO CARMO;PRB;104
230000001573;BOA VISTA;03018;5;SUPLENTE;ELISÂNGELA PEREIRA ROCHA TEIXEIRA;PSC;81
230000001581;BOA VISTA;03018;1;SUPLENTE;JADERSON PEREIRA DE OLIVEIRA;PMB;22
230000001566;BOA VISTA;03018;1;SUPLENTE;ALCIDEMAR SAMPAIO DE ALMEIDA;PSC;29
230000002387;BOA VISTA;03018;5;SUPLENTE;EVERANE BENÍCIO DE SOUZA;DEM;1
230000002370;BOA VISTA;03018;1;SUPLENTE;ELIANAI DE MAGALHÃES SILVA;PRTB;154
230000002378;BOA VISTA;03018;1;SUPLENTE;STAFANY MAMBARÚ ROCHA;PRTB;44
230000002163;BOA VISTA;03018;1;SUPLENTE;HENRIQUE ALVES DE MELO;PEN;13
230000002175;BOA VISTA;03018;1;SUPLENTE;OZENI LIMA DE SOUSA;PTN;8
230000002154;BOA VISTA;03018;1;SUPLENTE;JOSE ALVES BRASIL;PTN;172
230000002148;BOA VISTA;03018;5;SUPLENTE;LINDOVAL SILVA DE MATOS;PTN;923
230000002059;BOA VISTA;03018;5;SUPLENTE;JOSÉ ERNESTO DA SILVA;PSB;248
230000003007;BOA VISTA;03018;1;SUPLENTE;IVANILCE NINA NUNES;PPS;9
230000002355;BOA VISTA;03018;1;SUPLENTE;JACKSON RENEI AQUINO DE SOUZA;PR;79
230000002205;BOA VISTA;03018;1;NÃO ELEITO;IRANEIDE DA SILVA DE SOUSA;PROS;1
230000002423;BOA VISTA;03018;5;NÃO ELEITO;MARIA JOSE DE ASSUNÇÃO;PRP;9
230000002298;BOA VISTA;03018;1;NÃO ELEITO;LUIZ DA SILVA NEVES;PV;41
230000002306;BOA VISTA;03018;1;NÃO ELEITO;ÁLIDA ALDENIR FIGUEIRA NUNES;PV;183
230000001381;RORAINÓPOLIS;03085;8;SUPLENTE;WALTER PEREIRA JUCÁ;PV;28
230000002331;RORAINÓPOLIS;03085;8;NÃO ELEITO;NATALIA SOUSA DE JESUS;PSOL;0
230000001078;NORMANDIA;03115;3;SUPLENTE;JOSÉ FRANCISCO SILVA DE LIMA;PSD;178
230000001519;NORMANDIA;03115;3;SUPLENTE;REINALDO LEITE PEIXOTO;PSC;72
230000001027;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;NELSON JOSE LYSIK;PSB;22
230000002041;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;CARLOS DA SILVA ABADE;DEM;9
230000001976;SÃO JOÃO DA BALIZA;03131;4;ELEITO POR MÉDIA;ANTONIO DOS SANTOS SILVA;PROS;142
230000001997;SÃO JOÃO DA BALIZA;03131;4;ELEITO POR QP;ALTINO NOGUEIRA BEZERRA;PRB;183
230000001028;SÃO JOÃO DA BALIZA;03131;4;ELEITO POR QP;ELIEZEL DE SOUZA COSTA;PPS;123
230000002752;BOA VISTA;03018;1;SUPLENTE;SUZELLY RODRIGUES DE SOUZA;PC do B;0
230000001955;BOA VISTA;03018;5;SUPLENTE;EDSON PEDROSO DA SILVA;PRB;25
230000001568;BOA VISTA;03018;5;SUPLENTE;ALTEMAR NASCIMENTO PIRES;PSC;372
230000002386;BOA VISTA;03018;1;SUPLENTE;ELIZEU PINTO COSTA;PSDB;5
230000002368;BOA VISTA;03018;1;SUPLENTE;ANTONIO CICERO DE SOUSA COSTA;PRTB;22
230000002157;BOA VISTA;03018;1;SUPLENTE;MANOEL GOMES  DOS SANTOS;PTN;58
230000002172;BOA VISTA;03018;5;SUPLENTE;SUELEN DO NASCIMENTO MIRANDA;PMN;301
230000002153;BOA VISTA;03018;1;SUPLENTE;MARIA LUCIANA FURTADO PEREIRA;PEN;12
